index,coffeeName,rating,rating_count,url,24_hours,lon,lan
2092,مقهى الدوسري,4.3,15,https://www.google.com/maps/place/%D9%85%D9%82%D9%87%D9%89+%D8%A7%D9%84%D8%AF%D9%88%D8%B3%D8%B1%D9%8A%E2%80%AD/data=!4m7!3m6!1s0x3e2f0917edcc346f:0x6ef94da45df60278!8m2!3d24.5617401!4d46.775037!16s%2Fg%2F11fhrd2fg7!19sChIJbzTM7RcJLz4ReAL2XaRN-W4?authuser=0&hl=en&rclk=1,False,46.775037,24.5617401
2093,بريق القهوة,4.2,89,https://www.google.com/maps/place/%D8%A8%D8%B1%D9%8A%D9%82+%D8%A7%D9%84%D9%82%D9%87%D9%88%D8%A9%E2%80%AD/data=!4m7!3m6!1s0x3e2f0f34ad9358ed:0x69fee002071d3533!8m2!3d24.5896632!4d46.7273393!16s%2Fg%2F11fb07z_n2!19sChIJ7ViTrTQPLz4RMzUdBwLg_mk?authuser=0&hl=en&rclk=1,True,46.7273393,24.5896632
2094,Grove drive through café,4.4,34,https://www.google.com/maps/place/Grove+drive+through+caf%C3%A9/data=!4m7!3m6!1s0x3e2f1fefb281a119:0x9dbb2c4643f91535!8m2!3d24.6642618!4d46.5265976!16s%2Fg%2F11sxzdj9jh!19sChIJGaGBsu8fLz4RNRX5Q0Ysu50?authuser=0&hl=en&rclk=1,True,46.5265976,24.6642618
2095,مزاج مغربي,4.2,57,https://www.google.com/maps/place/%D9%85%D8%B2%D8%A7%D8%AC+%D9%85%D8%BA%D8%B1%D8%A8%D9%8A%E2%80%AD/data=!4m7!3m6!1s0x3e2efb6101786805:0xc65fc0896d04b966!8m2!3d24.8531314!4d46.6761169!16s%2Fg%2F11gx_5jz6s!19sChIJBWh4AWH7Lj4RZrkEbYnAX8Y?authuser=0&hl=en&rclk=1,True,46.6761169,24.8531314
2096,Wee,4.3,1280,https://www.google.com/maps/place/Wee/data=!4m7!3m6!1s0x3e2ee3f2f0e5570f:0xc8d596dab96ff698!8m2!3d24.7369923!4d46.6093314!16s%2Fg%2F11qbt6zxsp!19sChIJD1fl8PLjLj4RmPZvudqW1cg?authuser=0&hl=en&rclk=1,False,46.6093314,24.7369923
2097,More7 Cafe,3.0,17,https://www.google.com/maps/place/More7+Cafe/data=!4m7!3m6!1s0x3e2f1e73f2078b57:0x1766ef49988aca54!8m2!3d24.6902333!4d46.587916!16s%2Fg%2F11c6qhplzn!19sChIJV4sH8nMeLz4RVMqKmEnvZhc?authuser=0&hl=en&rclk=1,False,46.587916,24.6902333
2098,النافذة كافيه,4.8,78,https://www.google.com/maps/place/%D8%A7%D9%84%D9%86%D8%A7%D9%81%D8%B0%D8%A9+%D9%83%D8%A7%D9%81%D9%8A%D9%87%E2%80%AD/data=!4m7!3m6!1s0x3e2f093e183d9457:0x60f0f0419207b53a!8m2!3d24.5571897!4d46.7763335!16s%2Fg%2F11s657qwvm!19sChIJV5Q9GD4JLz4ROrUHkkHw8GA?authuser=0&hl=en&rclk=1,False,46.7763335,24.5571897
2099,Cocani cafe كوكاني كافيه,4.6,465,https://www.google.com/maps/place/Cocani+cafe+%D9%83%D9%88%D9%83%D8%A7%D9%86%D9%8A+%D9%83%D8%A7%D9%81%D9%8A%D9%87%E2%80%AD/data=!4m7!3m6!1s0x3e2efd05c524ec09:0x71412408e17f5b6e!8m2!3d24.8335005!4d46.7342728!16s%2Fg%2F11pf98fzcm!19sChIJCewkxQX9Lj4Rblt_4QgkQXE?authuser=0&hl=en&rclk=1,False,46.7342728,24.8335005
2100,بارولي كافية parole cafe(الدائري الجنوبي),4.1,292,https://www.google.com/maps/place/%D8%A8%D8%A7%D8%B1%D9%88%D9%84%D9%8A+%D9%83%D8%A7%D9%81%D9%8A%D8%A9+parole+cafe%28%D8%A7%D9%84%D8%AF%D8%A7%D8%A6%D8%B1%D9%8A+%D8%A7%D9%84%D8%AC%D9%86%D9%88%D8%A8%D9%8A%29%E2%80%AD/data=!4m7!3m6!1s0x3e2f09dd08c19c4f:0xe437375f49d181e1!8m2!3d24.6021021!4d46.749582!16s%2Fg%2F11h5s45wbz!19sChIJT5zBCN0JLz4R4YHRSV83N-Q?authuser=0&hl=en&rclk=1,False,46.749582,24.6021021
2101,RA CAFE | راء كافية,4.1,91,https://www.google.com/maps/place/RA+CAFE+%7C+%D8%B1%D8%A7%D8%A1+%D9%83%D8%A7%D9%81%D9%8A%D8%A9%E2%80%AD/data=!4m7!3m6!1s0x3e2fa995232e4747:0x762f144271a295e8!8m2!3d24.6850219!4d46.841482!16s%2Fg%2F11s3_lthpn!19sChIJR0cuI5WpLz4R6JWicUIUL3Y?authuser=0&hl=en&rclk=1,True,46.841482,24.6850219
2102,Qaffi,4.8,105,https://www.google.com/maps/place/Qaffi/data=!4m7!3m6!1s0x3e2ee54da3962d35:0x8fa53063971df59f!8m2!3d24.818407!4d46.6223573!16s%2Fg%2F11thkdtg8_!19sChIJNS2Wo03lLj4Rn_Udl2MwpY8?authuser=0&hl=en&rclk=1,False,46.6223573,24.818407
2103,مقهى درة المشاهير,4.8,53,https://www.google.com/maps/place/%D9%85%D9%82%D9%87%D9%89+%D8%AF%D8%B1%D8%A9+%D8%A7%D9%84%D9%85%D8%B4%D8%A7%D9%87%D9%8A%D8%B1%E2%80%AD/data=!4m7!3m6!1s0x3e2f1976aeba120d:0xe25227dd7e7cd671!8m2!3d24.5604583!4d46.5351231!16s%2Fg%2F11s401yjb1!19sChIJDRK6rnYZLz4RcdZ8ft0nUuI?authuser=0&hl=en&rclk=1,False,46.5351231,24.5604583
2104,Mooi Cafe مقهى موي,4.8,879,https://www.google.com/maps/place/Mooi+Cafe+%D9%85%D9%82%D9%87%D9%89+%D9%85%D9%88%D9%8A%E2%80%AD/data=!4m7!3m6!1s0x3e2efdc05563a0df:0x814e7b12de21583d!8m2!3d24.7886032!4d46.7335751!16s%2Fg%2F11q8y896fs!19sChIJ36BjVcD9Lj4RPVgh3hJ7ToE?authuser=0&hl=en&rclk=1,False,46.7335751,24.7886032
2105,Arabica Coffee,4.1,199,https://www.google.com/maps/place/Arabica+Coffee/data=!4m7!3m6!1s0x3e2f1a11ecda7ed3:0xf4499ed836b18391!8m2!3d24.5782882!4d46.606961!16s%2Fg%2F11c1nk0hx_!19sChIJ037a7BEaLz4RkYOxNtieSfQ?authuser=0&hl=en&rclk=1,False,46.606961,24.5782882
2106,ليمون كافيه Limon Cafe,4.8,36,https://www.google.com/maps/place/%D9%84%D9%8A%D9%85%D9%88%D9%86+%D9%83%D8%A7%D9%81%D9%8A%D9%87+Limon+Cafe%E2%80%AD/data=!4m7!3m6!1s0x3e2f03ddba1a8e83:0x605c7a8e00480e1d!8m2!3d24.6948653!4d46.6849147!16s%2Fg%2F11k59118yw!19sChIJg44aut0DLz4RHQ5IAI56XGA?authuser=0&hl=en&rclk=1,False,46.6849147,24.6948653
2107,Tutti Cafe,4.1,410,https://www.google.com/maps/place/Tutti+Cafe/data=!4m7!3m6!1s0x3e2ee471b0189b0d:0xb8f033554cfbece7!8m2!3d24.8085186!4d46.6191203!16s%2Fg%2F11bz_zdgyj!19sChIJDZsYsHHkLj4R5-z7TFUz8Lg?authuser=0&hl=en&rclk=1,False,46.6191203,24.8085186
2108,Dr. caffe,2.0,3,https://www.google.com/maps/place/Dr.+caffe/data=!4m7!3m6!1s0x3e2efd0551bf0ae7:0x48f0891cdd317ad6!8m2!3d24.8096281!4d46.6957561!16s%2Fg%2F11rcvdh6t_!19sChIJ5wq_UQX9Lj4R1nox3RyJ8Eg?authuser=0&hl=en&rclk=1,False,46.6957561,24.8096281
2109,مقهى نجد لاتيه Najd Latte Cafe,4.2,86,https://www.google.com/maps/place/%D9%85%D9%82%D9%87%D9%89+%D9%86%D8%AC%D8%AF+%D9%84%D8%A7%D8%AA%D9%8A%D9%87+Najd+Latte+Cafe%E2%80%AD/data=!4m7!3m6!1s0x3e2f1ff7e900840f:0x15b32bb5fc10b2ec!8m2!3d24.6281456!4d46.5271447!16s%2Fg%2F11s3zt7g05!19sChIJD4QA6fcfLz4R7LIQ_LUrsxU?authuser=0&hl=en&rclk=1,False,46.5271447,24.6281456
2110,Cafe Diwaniya Almstzlh,3.9,179,https://www.google.com/maps/place/Cafe+Diwaniya+Almstzlh/data=!4m7!3m6!1s0x3e2f18aea534634b:0xc242dba4be7b7e07!8m2!3d24.6077922!4d46.5217657!16s%2Fg%2F11c6zwr664!19sChIJS2M0pa4YLz4RB357vqTbQsI?authuser=0&hl=en&rclk=1,False,46.5217657,24.6077922
2111,Viota | فيوتا,4.7,99,https://www.google.com/maps/place/Viota+%7C+%D9%81%D9%8A%D9%88%D8%AA%D8%A7%E2%80%AD/data=!4m7!3m6!1s0x3e2f1b0e55051559:0xfe769339e6bfb717!8m2!3d24.605759!4d46.6397311!16s%2Fg%2F11pcmzzsvs!19sChIJWRUFVQ4bLz4RF7e_5jmTdv4?authuser=0&hl=en&rclk=1,False,46.6397311,24.605759
2112,فنجان شاي | Cup tea,4.8,16,https://www.google.com/maps/place/%D9%81%D9%86%D8%AC%D8%A7%D9%86+%D8%B4%D8%A7%D9%8A+%7C+Cup+tea%E2%80%AD/data=!4m7!3m6!1s0x3e2f1febaf5ed855:0x7f6cc6615e5bf6b2!8m2!3d24.6539048!4d46.5827169!16s%2Fg%2F11jslq44f1!19sChIJVdher-sfLz4RsvZbXmHGbH8?authuser=0&hl=en&rclk=1,False,46.5827169,24.6539048
2113,ديوانية قهوة وشاي,4.1,165,https://www.google.com/maps/place/%D8%AF%D9%8A%D9%88%D8%A7%D9%86%D9%8A%D8%A9+%D9%82%D9%87%D9%88%D8%A9+%D9%88%D8%B4%D8%A7%D9%8A%E2%80%AD/data=!4m7!3m6!1s0x3e2fa0acbcdbfcab:0x2b2da13039523f56!8m2!3d24.5703268!4d46.830835!16s%2Fg%2F11c5sbpjb4!19sChIJq_zbvKygLz4RVj9SOTChLSs?authuser=0&hl=en&rclk=1,False,46.830835,24.5703268
2114,dr.CAFE COFFEE | د.كيف كافيه,4.1,954,https://www.google.com/maps/place/dr.CAFE+COFFEE+%7C+%D8%AF.%D9%83%D9%8A%D9%81+%D9%83%D8%A7%D9%81%D9%8A%D9%87%E2%80%8E%E2%80%AD/data=!4m7!3m6!1s0x3e2fa19d0adb9a3b:0x9f4ad21c462110a3!8m2!3d24.6570831!4d46.7907504!16s%2Fg%2F1ptyfby03!19sChIJO5rbCp2hLz4RoxAhRhzSSp8?authuser=0&hl=en&rclk=1,True,46.7907504,24.6570831
2115,Al omam sheesha,4.3,6,https://www.google.com/maps/place/Al+omam+sheesha/data=!4m7!3m6!1s0x3e2ef8d2b743ebfb:0x9765920baec0ecf3!8m2!3d24.8642998!4d46.7952638!16s%2Fg%2F11c209320v!19sChIJ--tDt9L4Lj4R8-zArguSZZc?authuser=0&hl=en&rclk=1,False,46.7952638,24.8642998
2116,Das Mond Café داس موند كافيه,4.6,37,https://www.google.com/maps/place/Das+Mond+Caf%C3%A9+%D8%AF%D8%A7%D8%B3+%D9%85%D9%88%D9%86%D8%AF+%D9%83%D8%A7%D9%81%D9%8A%D9%87%E2%80%AD/data=!4m7!3m6!1s0x3e2efb72503d13bb:0x3cdadb8566f52422!8m2!3d24.8201414!4d46.6439419!16s%2Fg%2F11k9qzs_4w!19sChIJuxM9UHL7Lj4RIiT1ZoXb2jw?authuser=0&hl=en&rclk=1,False,46.6439419,24.8201414
2117,دانه كافيه الروضة,4.2,13,https://www.google.com/maps/place/%D8%AF%D8%A7%D9%86%D9%87+%D9%83%D8%A7%D9%81%D9%8A%D9%87+%D8%A7%D9%84%D8%B1%D9%88%D8%B6%D8%A9%E2%80%AD/data=!4m7!3m6!1s0x3e2f01a0fb388273:0x29cbdc5a9e73b406!8m2!3d24.7311831!4d46.7860545!16s%2Fg%2F11fm9txsjl!19sChIJc4I4-6ABLz4RBrRznlrcyyk?authuser=0&hl=en&rclk=1,True,46.7860545,24.7311831
2118,Blue Sky,4.0,70,https://www.google.com/maps/place/Blue+Sky/data=!4m7!3m6!1s0x3e2f07d09aa7215b:0x390c02b938d29ea5!8m2!3d24.6930873!4d46.8109705!16s%2Fg%2F11q9525c6m!19sChIJWyGnmtAHLz4RpZ7SOLkCDDk?authuser=0&hl=en&rclk=1,True,46.8109705,24.6930873
2119,INNER.CIRCLE,4.1,942,https://www.google.com/maps/place/INNER.CIRCLE/data=!4m7!3m6!1s0x3e2ee3fc7fc67cc9:0x7537a917a4826693!8m2!3d24.7515377!4d46.6402143!16s%2Fg%2F11r70_r3xw!19sChIJyXzGf_zjLj4Rk2aCpBepN3U?authuser=0&hl=en&rclk=1,False,46.6402143,24.7515377
2120,Barn's | بارنز,4.3,101,https://www.google.com/maps/place/Barn%27s+%7C+%D8%A8%D8%A7%D8%B1%D9%86%D8%B2%E2%80%AD/data=!4m7!3m6!1s0x3e2fa16541df6e8f:0xf72d8ee0deca4856!8m2!3d24.5430422!4d46.8734039!16s%2Fg%2F11s17p1mcy!19sChIJj27fQWWhLz4RVkjK3uCOLfc?authuser=0&hl=en&rclk=1,True,46.8734039,24.5430422
2121,H Mood cafe,3.4,88,https://www.google.com/maps/place/H+Mood+cafe/data=!4m7!3m6!1s0x3e2efb2fce8d4caf:0xb3fa313aa53f87ac!8m2!3d24.8402366!4d46.6759627!16s%2Fg%2F11h88t645v!19sChIJr0yNzi_7Lj4RrIc_pTox-rM?authuser=0&hl=en&rclk=1,False,46.6759627,24.8402366
2122,McCafe,3.8,25,https://www.google.com/maps/place/McCafe/data=!4m7!3m6!1s0x3e2f0fab80d5819f:0x619935437e751209!8m2!3d24.5327318!4d46.6971686!16s%2Fg%2F11s5vwzqby!19sChIJn4HVgKsPLz4RCRJ1fkM1mWE?authuser=0&hl=en&rclk=1,False,46.6971686,24.5327318
2123,s.one lounge - اس ون لاونج,4.8,46,https://www.google.com/maps/place/s.one+lounge+-+%D8%A7%D8%B3+%D9%88%D9%86+%D9%84%D8%A7%D9%88%D9%86%D8%AC%E2%80%AD/data=!4m7!3m6!1s0x3e2eff39a179d22f:0x71ed1da993a1469e!8m2!3d24.8401302!4d46.7512874!16s%2Fg%2F11tnhpvmqc!19sChIJL9J5oTn_Lj4Rnkahk6kd7XE?authuser=0&hl=en&rclk=1,False,46.7512874,24.8401302
2124,4twins Coffee | فورتوينز,4.3,38,https://www.google.com/maps/place/4twins+Coffee+%7C+%D9%81%D9%88%D8%B1%D8%AA%D9%88%D9%8A%D9%86%D8%B2%E2%80%AD/data=!4m7!3m6!1s0x3e2f01535f1e3c1b:0x915b5e340ed38662!8m2!3d24.7227017!4d46.8227577!16s%2Fg%2F11syrg2fn2!19sChIJGzweX1MBLz4RYobTDjReW5E?authuser=0&hl=en&rclk=1,False,46.8227577,24.7227017
2125,White coffe cafe,3.8,105,https://www.google.com/maps/place/White+coffe+cafe/data=!4m7!3m6!1s0x3e2f056ad9d189d1:0x42c2eb9d4847b6ea!8m2!3d24.6654849!4d46.7407178!16s%2Fg%2F11jt240gx9!19sChIJ0YnR2WoFLz4R6rZHSJ3rwkI?authuser=0&hl=en&rclk=1,True,46.7407178,24.6654849
2126,Tag Coffee,3.0,2,https://www.google.com/maps/place/Tag+Coffee/data=!4m7!3m6!1s0x3e2f09c4cb7693a3:0xc189a27ac8b26d45!8m2!3d24.5720096!4d46.7789909!16s%2Fg%2F11sb9k5nrt!19sChIJo5N2y8QJLz4RRW2yyHqiicE?authuser=0&hl=en&rclk=1,True,46.7789909,24.5720096
2127,McCafe,3.8,24,https://www.google.com/maps/place/McCafe/data=!4m7!3m6!1s0x3e2efdb43a01c405:0xddd52bb7f4e37de6!8m2!3d24.7832262!4d46.697951!16s%2Fg%2F11t9pz81fm!19sChIJBcQBOrT9Lj4R5n3j9Lcr1d0?authuser=0&hl=en&rclk=1,False,46.697951,24.7832262
2128,ابو علي لشراء الاثاث المستعمل بالرياض,4.8,68,https://www.google.com/maps/place/%D8%A7%D8%A8%D9%88+%D8%B9%D9%84%D9%8A+%D9%84%D8%B4%D8%B1%D8%A7%D8%A1+%D8%A7%D9%84%D8%A7%D8%AB%D8%A7%D8%AB+%D8%A7%D9%84%D9%85%D8%B3%D8%AA%D8%B9%D9%85%D9%84+%D8%A8%D8%A7%D9%84%D8%B1%D9%8A%D8%A7%D8%B6%E2%80%AD/data=!4m7!3m6!1s0x3e2f0f7116b7adb5:0x67f5236500d344cc!8m2!3d24.591815!4d46.7263456!16s%2Fg%2F11h1mlgj5k!19sChIJta23FnEPLz4RzETTAGUj9Wc?authuser=0&hl=en&rclk=1,True,46.7263456,24.591815
2129,مقهي قوس QOOS CAFE,4.3,442,https://www.google.com/maps/place/%D9%85%D9%82%D9%87%D9%8A+%D9%82%D9%88%D8%B3+QOOS+CAFE%E2%80%AD/data=!4m7!3m6!1s0x3e2f1fffbea879cf:0x3c01cb74b91ac5e3!8m2!3d24.6541066!4d46.5761407!16s%2Fg%2F11s_z77lk2!19sChIJz3movv8fLz4R48UauXTLATw?authuser=0&hl=en&rclk=1,True,46.5761407,24.6541066
2130,Cafe Abu Haitham,3.4,434,https://www.google.com/maps/place/Cafe+Abu+Haitham/data=!4m7!3m6!1s0x3e2f0c28e9eab5fb:0x8f85e71ab6efddcf!8m2!3d24.527006!4d46.7176277!16s%2Fg%2F11c52ck3s3!19sChIJ-7Xq6SgMLz4Rz93vthrnhY8?authuser=0&hl=en&rclk=1,True,46.7176277,24.527006
2131,محمصة ومقهى هكس,4.3,540,https://www.google.com/maps/place/%D9%85%D8%AD%D9%85%D8%B5%D8%A9+%D9%88%D9%85%D9%82%D9%87%D9%89+%D9%87%D9%83%D8%B3%E2%80%AD/data=!4m7!3m6!1s0x3e2efb59656de2b3:0x1c7247ba479879e9!8m2!3d24.6542688!4d46.570374!16s%2Fg%2F11f2wfhwd8!19sChIJs-JtZVn7Lj4R6XmYR7pHchw?authuser=0&hl=en&rclk=1,False,46.570374,24.6542688
2132,Crete cafe,4.1,568,https://www.google.com/maps/place/Crete+cafe/data=!4m7!3m6!1s0x3e2f1fde609f806d:0x759cd3d6a245af58!8m2!3d24.6396799!4d46.5399242!16s%2Fg%2F11q400xd0v!19sChIJbYCfYN4fLz4RWK9FotbTnHU?authuser=0&hl=en&rclk=1,False,46.5399242,24.6396799
2133,Liger cafe,4.8,15,https://www.google.com/maps/place/Liger+cafe/data=!4m7!3m6!1s0x3e2f03a6274e36bf:0x7644aeaef25e5479!8m2!3d24.7047375!4d46.6839219!16s%2Fg%2F11ssz1lyys!19sChIJvzZOJ6YDLz4ReVRe8q6uRHY?authuser=0&hl=en&rclk=1,False,46.6839219,24.7047375
2134,Attention Cafe,3.9,67,https://www.google.com/maps/place/Attention+Cafe/data=!4m7!3m6!1s0x3e2f034d3f6df833:0xca2eb643d7fc13cc!8m2!3d24.7263286!4d46.6811142!16s%2Fg%2F11tsm4sbhj!19sChIJM_htP00DLz4RzBP810O2Lso?authuser=0&hl=en&rclk=1,False,46.6811142,24.7263286
2135,Ali shakwan,3.8,18,https://www.google.com/maps/place/Ali+shakwan/data=!4m7!3m6!1s0x3e2eeb9097a2b11f:0xf05b342a8662918b!8m2!3d24.9739391!4d46.5682046!16s%2Fg%2F11g4bjk4p4!19sChIJH7Gil5DrLj4Ri5Fihio0W_A?authuser=0&hl=en&rclk=1,False,46.5682046,24.9739391
2136,استراحة الوكر,3.4,26,https://www.google.com/maps/place/%D8%A7%D8%B3%D8%AA%D8%B1%D8%A7%D8%AD%D8%A9+%D8%A7%D9%84%D9%88%D9%83%D8%B1%E2%80%AD/data=!4m7!3m6!1s0x3e2ee17ad172ad19:0xa4305f783dbadf6f!8m2!3d24.7484924!4d46.5182423!16s%2Fg%2F11gvxzn8pf!19sChIJGa1y0XrhLj4Rb9-6PXhfMKQ?authuser=0&hl=en&rclk=1,True,46.5182423,24.7484924
2137,kyan,3.7,39,https://www.google.com/maps/place/kyan/data=!4m7!3m6!1s0x3e2f0158524d03c7:0x5032629f324c1ba2!8m2!3d24.7501875!4d46.7791875!16s%2Fg%2F11trk2hht_!19sChIJxwNNUlgBLz4RohtMMp9iMlA?authuser=0&hl=en&rclk=1,True,46.7791875,24.7501875
2138,Dunkin Donuts,2.9,65,https://www.google.com/maps/place/Dunkin+Donuts/data=!4m7!3m6!1s0x3e2f095828bb6b27:0xe60c0b89063f807d!8m2!3d24.5817573!4d46.7808014!16s%2Fg%2F11tn5llvs_!19sChIJJ2u7KFgJLz4RfYA_BokLDOY?authuser=0&hl=en&rclk=1,False,46.7808014,24.5817573
2139,بوفية وادي ثراد,5.0,1,https://www.google.com/maps/place/%D8%A8%D9%88%D9%81%D9%8A%D8%A9+%D9%88%D8%A7%D8%AF%D9%8A+%D8%AB%D8%B1%D8%A7%D8%AF%E2%80%AD/data=!4m7!3m6!1s0x3e2f217018fc6713:0x39a73a0c4b386607!8m2!3d24.6044842!4d46.469525!16s%2Fg%2F11srdw7whx!19sChIJE2f8GHAhLz4RB2Y4Sww6pzk?authuser=0&hl=en&rclk=1,False,46.469525,24.6044842
2140,Window coffee,4.4,231,https://www.google.com/maps/place/Window+coffee/data=!4m7!3m6!1s0x3e2f01d56e21250f:0xb4ed240b6a08d0c6!8m2!3d24.7364651!4d46.7826926!16s%2Fg%2F11rf3rb1bb!19sChIJDyUhbtUBLz4RxtAIagsk7bQ?authuser=0&hl=en&rclk=1,True,46.7826926,24.7364651
2141,kyan|كيان,4.3,94,https://www.google.com/maps/place/kyan%7C%D9%83%D9%8A%D8%A7%D9%86%E2%80%AD/data=!4m7!3m6!1s0x3e2f0ff6b3d33505:0xd25e2e64f5f0a348!8m2!3d24.5781571!4d46.6997467!16s%2Fg%2F11t1scr2z2!19sChIJBTXTs_YPLz4RSKPw9WQuXtI?authuser=0&hl=en&rclk=1,True,46.6997467,24.5781571
2142,مون كافية,5.0,1,https://www.google.com/maps/place/%D9%85%D9%88%D9%86+%D9%83%D8%A7%D9%81%D9%8A%D8%A9%E2%80%AD/data=!4m7!3m6!1s0x3e2f05d37c4dc1ed:0xf7898be70004572b!8m2!3d24.6685454!4d46.7240506!16s%2Fg%2F11tshbrz0h!19sChIJ7cFNfNMFLz4RK1cEAOeLifc?authuser=0&hl=en&rclk=1,False,46.7240506,24.6685454
2143,ترك حسوو,5.0,1,https://www.google.com/maps/place/%D8%AA%D8%B1%D9%83+%D8%AD%D8%B3%D9%88%D9%88%E2%80%AD/data=!4m7!3m6!1s0x3e2f097824d4b3c5:0x134bd942f6fc4aaa!8m2!3d24.5720473!4d46.8044834!16s%2Fg%2F11sd34kg86!19sChIJxbPUJHgJLz4Rqkr89kLZSxM?authuser=0&hl=en&rclk=1,False,46.8044834,24.5720473
2144,SORS,5.0,7,https://www.google.com/maps/place/SORS/data=!4m7!3m6!1s0x3e2f0f2e387854f1:0x9d33095ad93acc48!8m2!3d24.5434375!4d46.6916875!16s%2Fg%2F11sjlt3ftl!19sChIJ8VR4OC4PLz4RSMw62VoJM50?authuser=0&hl=en&rclk=1,True,46.6916875,24.5434375
2145,croquante coffee shop,4.3,13,https://www.google.com/maps/place/croquante+coffee+shop/data=!4m7!3m6!1s0x3e2ee3840da0ba57:0xbadfdf1874160ef9!8m2!3d24.7714458!4d46.6236839!16s%2Fg%2F11gp32_sbg!19sChIJV7qgDYTjLj4R-Q4WdBjf37o?authuser=0&hl=en&rclk=1,False,46.6236839,24.7714458
2146,Zōnzi,4.1,290,https://www.google.com/maps/place/Z%C5%8Dnzi/data=!4m7!3m6!1s0x3e2efd9fecc5eda9:0xae056228c0fcbd09!8m2!3d24.8263125!4d46.7285625!16s%2Fg%2F11sgkbfxpk!19sChIJqe3F7J_9Lj4RCb38wChiBa4?authuser=0&hl=en&rclk=1,False,46.7285625,24.8263125
2147,Sulalat Coffee,4.3,3464,https://www.google.com/maps/place/Sulalat+Coffee/data=!4m7!3m6!1s0x3e2f053ded08e019:0x47baea5401db03e8!8m2!3d24.705542!4d46.7482935!16s%2Fg%2F11f5_hf1vr!19sChIJGeAI7T0FLz4R6APbAVTqukc?authuser=0&hl=en&rclk=1,False,46.7482935,24.705542
2148,شاي جمر,3.8,5,https://www.google.com/maps/place/%D8%B4%D8%A7%D9%8A+%D8%AC%D9%85%D8%B1%E2%80%AD/data=!4m7!3m6!1s0x3e2f23cd57dce9e9:0x743caa7277981a2c!8m2!3d24.5576849!4d46.5087892!16s%2Fg%2F11swynbb3l!19sChIJ6encV80jLz4RLBqYd3KqPHQ?authuser=0&hl=en&rclk=1,False,46.5087892,24.5576849
2149,McCafe,4.5,22,https://www.google.com/maps/place/McCafe/data=!4m7!3m6!1s0x3e2eff3195cfb44d:0x7d28ac47ba3fdef4!8m2!3d24.8341834!4d46.8094513!16s%2Fg%2F11s5vxl8n8!19sChIJTbTPlTH_Lj4R9N4_ukesKH0?authuser=0&hl=en&rclk=1,False,46.8094513,24.8341834
2150,Barn's | بارنز,4.5,2,https://www.google.com/maps/place/Barn%27s+%7C+%D8%A8%D8%A7%D8%B1%D9%86%D8%B2%E2%80%AD/data=!4m7!3m6!1s0x3e2f1146c5f058e7:0x86bbbcf46b55b4c5!8m2!3d24.5326208!4d46.6541246!16s%2Fg%2F11trn3nvth!19sChIJ51jwxUYRLz4RxbRVa_S8u4Y?authuser=0&hl=en&rclk=1,True,46.6541246,24.5326208
2151,لاونج صباح ومساء AM&PM Lounge,5.0,218,https://www.google.com/maps/place/%D9%84%D8%A7%D9%88%D9%86%D8%AC+%D8%B5%D8%A8%D8%A7%D8%AD+%D9%88%D9%85%D8%B3%D8%A7%D8%A1+AM%26PM+Lounge%E2%80%AD/data=!4m7!3m6!1s0x3e2f0399adac3361:0x42c3d75b2fbf266d!8m2!3d24.6825744!4d46.6965319!16s%2Fg%2F11trgd2rd9!19sChIJYTOsrZkDLz4RbSa_L1vXw0I?authuser=0&hl=en&rclk=1,False,46.6965319,24.6825744
2152,Oomph.,4.8,47,https://www.google.com/maps/place/Oomph./data=!4m7!3m6!1s0x3e2ee3796a8c3541:0xdbccea186ca34848!8m2!3d24.751013!4d46.6659876!16s%2Fg%2F11tcjbt_x5!19sChIJQTWMannjLj4RSEijbBjqzNs?authuser=0&hl=en&rclk=1,False,46.6659876,24.751013
2153,MANTOROSE CAFE | مانتوروز كافيه,5.0,1,https://www.google.com/maps/place/MANTOROSE+CAFE+%7C+%D9%85%D8%A7%D9%86%D8%AA%D9%88%D8%B1%D9%88%D8%B2+%D9%83%D8%A7%D9%81%D9%8A%D9%87%E2%80%AD/data=!4m7!3m6!1s0x3e2f11fe9d474123:0xd59c00e4e9672d7b!8m2!3d24.5347034!4d46.6575403!16s%2Fg%2F11k55c1gl5!19sChIJI0FHnf4RLz4Rey1n6eQAnNU?authuser=0&hl=en&rclk=1,True,46.6575403,24.5347034
2154,IV speciality cafe,4.4,459,https://www.google.com/maps/place/IV+speciality+cafe/data=!4m7!3m6!1s0x3e2faba01b07ac6f:0x2b6457f9a0a25070!8m2!3d24.8033766!4d46.8707845!16s%2Fg%2F11k64zmvg8!19sChIJb6wHG6CrLz4RcFCioPlXZCs?authuser=0&hl=en&rclk=1,False,46.8707845,24.8033766
2155,قهوة باب شرقي,4.1,1597,https://www.google.com/maps/place/%D9%82%D9%87%D9%88%D8%A9+%D8%A8%D8%A7%D8%A8+%D8%B4%D8%B1%D9%82%D9%8A%E2%80%AD/data=!4m7!3m6!1s0x3e2f04fb5afd9a23:0x1532f4bdee82577d!8m2!3d24.6443663!4d46.7003408!16s%2Fg%2F11gc9zpmg4!19sChIJI5r9WvsELz4RfVeC7r30MhU?authuser=0&hl=en&rclk=1,False,46.7003408,24.6443663
